participant_id,expertise_level,trial_id,fixation_id,ecg_lead,diagnostic_phase,duration_ms
N013,novice,T013,8,V3,T-wave-Examination,325
N013,novice,T013,9,V6,QRS-Analysis,80
N013,novice,T013,10,aVL,QRS-Analysis,352
N013,novice,T013,11,I,PR-interval-Assessment,344
N013,novice,T013,12,V4,QRS-Analysis,261
N013,novice,T013,13,V3,ST-segment-Evaluation,80
N013,novice,T013,14,V3,ST-segment-Evaluation,287
N013,novice,T013,15,aVR,ST-segment-Evaluation,324
N013,novice,T013,16,I,QRS-Analysis,354
N013,novice,T013,17,II,T-wave-Examination,432
N014,novice,T014,1,II,ST-segment-Evaluation,136
N014,novice,T014,2,V5,T-wave-Examination,296
N014,novice,T014,3,I,PR-interval-Assessment,269
N014,novice,T014,4,I,PR-interval-Assessment,312
N014,novice,T014,5,V5,QRS-Analysis,482
N014,novice,T014,6,V5,PR-interval-Assessment,201
N014,novice,T014,7,aVL,PR-interval-Assessment,134
N014,novice,T014,8,I,Rhythm-Check,420
N014,novice,T014,9,V3,P-wave-Analysis,353
N014,novice,T014,10,I,QRS-Analysis,473
N014,novice,T014,11,aVR,QRS-Analysis,287
N014,novice,T014,12,aVR,QRS-Analysis,180
N014,novice,T014,13,V2,QRS-Analysis,252
N014,novice,T014,14,V1,ST-segment-Evaluation,196
N014,novice,T014,15,V2,ST-segment-Evaluation,369
N014,novice,T014,16,aVR,ST-segment-Evaluation,195
N014,novice,T014,17,aVR,ST-segment-Evaluation,137
N014,novice,T014,18,V2,T-wave-Examination,476
N015,novice,T015,1,II,QRS-Analysis,182
N015,novice,T015,2,aVL,Axis-Determination,222
N015,novice,T015,3,V5,Rhythm-Check,274
N015,novice,T015,4,V1,Rhythm-Check,120
N015,novice,T015,5,II,Rhythm-Check,146
N015,novice,T015,6,V2,ST-segment-Evaluation,129
N015,novice,T015,7,aVL,QRS-Analysis,356
N015,novice,T015,8,V6,QRS-Analysis,203
N015,novice,T015,9,II,ST-segment-Evaluation,212
N015,novice,T015,10,III,ST-segment-Evaluation,94
N015,novice,T015,11,aVL,PR-interval-Assessment,302
N015,novice,T015,12,V5,Lead-by-Lead-Review,80
N015,novice,T015,13,V5,Lead-by-Lead-Review,400
N015,novice,T015,14,V4,Lead-by-Lead-Review,244
N015,novice,T015,15,III,Lead-by-Lead-Review,186
N015,novice,T015,16,V1,T-wave-Examination,237
N015,novice,T015,17,V1,T-wave-Examination,302
N015,novice,T015,18,I,QRS-Analysis,293
N015,novice,T015,19,aVR,QRS-Analysis,84
N016,novice,T016,1,V4,P-wave-Analysis,310
N016,novice,T016,2,V2,Axis-Determination,397
N016,novice,T016,3,V4,Rhythm-Check,458
N016,novice,T016,4,V5,Axis-Determination,339
N016,novice,T016,5,V3,P-wave-Analysis,208
N016,novice,T016,6,V1,QRS-Analysis,229
N016,novice,T016,7,V4,ST-segment-Evaluation,325
N016,novice,T016,8,V6,ST-segment-Evaluation,191
N016,novice,T016,9,II,P-wave-Analysis,80
N016,novice,T016,10,aVL,PR-interval-Assessment,169
N016,novice,T016,11,V4,QRS-Analysis,197
N016,novice,T016,12,II,ST-segment-Evaluation,474
N016,novice,T016,13,V6,Lead-by-Lead-Review,210
N016,novice,T016,14,V1,Lead-by-Lead-Review,205
N017,novice,T017,1,I,Axis-Determination,402
N017,novice,T017,2,V3,QRS-Analysis,382
N017,novice,T017,3,V2,T-wave-Examination,247
N017,novice,T017,4,I,T-wave-Examination,154
N017,novice,T017,5,aVR,T-wave-Examination,256
N017,novice,T017,6,aVR,PR-interval-Assessment,116
N017,novice,T017,7,II,QT-interval-Measurement,329
N017,novice,T017,8,V5,T-wave-Examination,349
N017,novice,T017,9,V6,T-wave-Examination,263
N017,novice,T017,10,V2,T-wave-Examination,281
N017,novice,T017,11,aVR,PR-interval-Assessment,215
N017,novice,T017,12,V1,PR-interval-Assessment,215
N017,novice,T017,13,aVF,P-wave-Analysis,276
N017,novice,T017,14,aVL,Lead-by-Lead-Review,309
N017,novice,T017,15,V2,QRS-Analysis,307
N017,novice,T017,16,I,T-wave-Examination,246
N018,novice,T018,1,V4,QRS-Analysis,146
N018,novice,T018,2,V1,Rhythm-Check,190
N018,novice,T018,3,V2,Rhythm-Check,149
N018,novice,T018,4,V2,Lead-by-Lead-Review,335
N018,novice,T018,5,V3,Lead-by-Lead-Review,304
N018,novice,T018,6,I,Lead-by-Lead-Review,314
N018,novice,T018,7,aVL,P-wave-Analysis,248
N018,novice,T018,8,V4,Axis-Determination,339
N018,novice,T018,9,V2,P-wave-Analysis,226
N018,novice,T018,10,aVR,Axis-Determination,398
N018,novice,T018,11,III,P-wave-Analysis,201
N018,novice,T018,12,V1,ST-segment-Evaluation,343
N018,novice,T018,13,V2,ST-segment-Evaluation,256
N018,novice,T018,14,V2,T-wave-Examination,354
N018,novice,T018,15,aVR,QT-interval-Measurement,247
N018,novice,T018,16,aVL,P-wave-Analysis,257
N018,novice,T018,17,V6,QRS-Analysis,416
N018,novice,T018,18,aVF,T-wave-Examination,128
N018,novice,T018,19,V1,T-wave-Examination,333
N018,novice,T018,20,V3,ST-segment-Evaluation,265
N018,novice,T018,21,V4,T-wave-Examination,216
N019,novice,T019,1,V2,Rhythm-Check,206
N019,novice,T019,2,II,QRS-Analysis,302
N019,novice,T019,3,V4,T-wave-Examination,367
N019,novice,T019,4,aVF,PR-interval-Assessment,397
N019,novice,T019,5,V4,P-wave-Analysis,222
N019,novice,T019,6,aVF,PR-interval-Assessment,241
N019,novice,T019,7,I,ST-segment-Evaluation,334
N019,novice,T019,8,II,PR-interval-Assessment,313
N019,novice,T019,9,aVR,PR-interval-Assessment,278
N019,novice,T019,10,V3,Lead-by-Lead-Review,372
N019,novice,T019,11,V3,Lead-by-Lead-Review,315
N019,novice,T019,12,V1,Rhythm-Check,95
N019,novice,T019,13,I,QT-interval-Measurement,306
N019,novice,T019,14,aVR,ST-segment-Evaluation,80
N019,novice,T019,15,V6,Rhythm-Check,275
N019,novice,T019,16,V5,QT-interval-Measurement,402
N019,novice,T019,17,V2,QRS-Analysis,350
N019,novice,T019,18,aVR,P-wave-Analysis,309
N019,novice,T019,19,V5,P-wave-Analysis,294
N019,novice,T019,20,V1,PR-interval-Assessment,324
N019,novice,T019,21,aVL,P-wave-Analysis,80
N019,novice,T019,22,V5,ST-segment-Evaluation,476
N020,novice,T020,1,II,ST-segment-Evaluation,285
N020,novice,T020,2,V2,Lead-by-Lead-Review,323
N020,novice,T020,3,I,Lead-by-Lead-Review,178
N020,novice,T020,4,V2,P-wave-Analysis,92
N020,novice,T020,5,V4,P-wave-Analysis,194
N020,novice,T020,6,III,PR-interval-Assessment,280
N020,novice,T020,7,aVF,PR-interval-Assessment,357
N020,novice,T020,8,aVF,P-wave-Analysis,250
N020,novice,T020,9,aVR,ST-segment-Evaluation,93
N020,novice,T020,10,V4,T-wave-Examination,429
N020,novice,T020,11,aVL,QT-interval-Measurement,209
N020,novice,T020,12,V5,Rhythm-Check,189
N020,novice,T020,13,aVF,Axis-Determination,296
N020,novice,T020,14,V6,QT-interval-Measurement,178
N020,novice,T020,15,aVL,ST-segment-Evaluation,337
N020,novice,T020,16,V4,QT-interval-Measurement,393
N020,novice,T020,17,aVR,Lead-by-Lead-Review,230
N020,novice,T020,18,III,T-wave-Examination,369
N020,novice,T020,19,aVR,PR-interval-Assessment,305
N020,novice,T020,20,aVF,QRS-Analysis,291
N020,novice,T020,21,II,T-wave-Examination,397
N020,novice,T020,22,I,ST-segment-Evaluation,335
N021,novice,T021,1,I,QRS-Analysis,178
N021,novice,T021,2,aVR,T-wave-Examination,179
N021,novice,T021,3,V6,Rhythm-Check,242
N021,novice,T021,4,V6,QRS-Analysis,525
N021,novice,T021,5,III,ST-segment-Evaluation,80
N021,novice,T021,6,V4,Rhythm-Check,168
N021,novice,T021,7,V3,ST-segment-Evaluation,177
N021,novice,T021,8,V4,QT-interval-Measurement,409
N021,novice,T021,9,II,QT-interval-Measurement,297
N021,novice,T021,10,aVR,QRS-Analysis,518
N021,novice,T021,11,V2,Rhythm-Check,356
N021,novice,T021,12,I,Axis-Determination,293
N021,novice,T021,13,V5,Axis-Determination,222
N021,novice,T021,14,aVF,QRS-Analysis,259
N021,novice,T021,15,V5,PR-interval-Assessment,428
N022,novice,T022,1,V5,Lead-by-Lead-Review,308
N022,novice,T022,2,aVL,P-wave-Analysis,262
N022,novice,T022,3,V3,Axis-Determination,292
N022,novice,T022,4,aVL,ST-segment-Evaluation,221
N022,novice,T022,5,V4,T-wave-Examination,352
N022,novice,T022,6,aVF,ST-segment-Evaluation,148
N022,novice,T022,7,III,QRS-Analysis,80
N022,novice,T022,8,aVR,Axis-Determination,481
N022,novice,T022,9,V2,Lead-by-Lead-Review,160
N022,novice,T022,10,V3,QT-interval-Measurement,383
N022,novice,T022,11,I,P-wave-Analysis,80
N022,novice,T022,12,V1,ST-segment-Evaluation,311
N022,novice,T022,13,I,T-wave-Examination,276
N022,novice,T022,14,V4,T-wave-Examination,121
N022,novice,T022,15,aVL,ST-segment-Evaluation,379
N022,novice,T022,16,I,Rhythm-Check,188
N022,novice,T022,17,V6,Rhythm-Check,315
N022,novice,T022,18,aVL,P-wave-Analysis,480
N022,novice,T022,19,aVR,P-wave-Analysis,266
N022,novice,T022,20,aVF,P-wave-Analysis,344
N022,novice,T022,21,I,Lead-by-Lead-Review,239
N022,novice,T022,22,V3,QT-interval-Measurement,226
N023,novice,T023,1,V4,Rhythm-Check,253
N023,novice,T023,2,aVF,Axis-Determination,234
N023,novice,T023,3,aVR,Lead-by-Lead-Review,266
N023,novice,T023,4,aVF,Axis-Determination,295
N023,novice,T023,5,V1,QRS-Analysis,204
N023,novice,T023,6,aVF,PR-interval-Assessment,364
N023,novice,T023,7,V1,QT-interval-Measurement,361
N023,novice,T023,8,V5,QT-interval-Measurement,226
N023,novice,T023,9,V2,Lead-by-Lead-Review,197
N023,novice,T023,10,aVR,Lead-by-Lead-Review,307
N023,novice,T023,11,aVF,Rhythm-Check,168
N023,novice,T023,12,V5,Axis-Determination,90
N023,novice,T023,13,I,Axis-Determination,427
N023,novice,T023,14,V2,Axis-Determination,189
N023,novice,T023,15,aVL,Axis-Determination,282
N023,novice,T023,16,aVL,Rhythm-Check,186
N023,novice,T023,17,V1,Rhythm-Check,456
N023,novice,T023,18,V1,P-wave-Analysis,381
N023,novice,T023,19,III,PR-interval-Assessment,440
N024,novice,T024,1,V6,QRS-Analysis,211
N024,novice,T024,2,aVL,QRS-Analysis,80
N024,novice,T024,3,aVF,Lead-by-Lead-Review,182
N024,novice,T024,4,aVR,T-wave-Examination,213
N024,novice,T024,5,I,QT-interval-Measurement,322
N024,novice,T024,6,V3,Lead-by-Lead-Review,359
N024,novice,T024,7,V4,Lead-by-Lead-Review,406
N024,novice,T024,8,aVL,QRS-Analysis,352
N024,novice,T024,9,V4,Lead-by-Lead-Review,188
N024,novice,T024,10,V4,Axis-Determination,322
N024,novice,T024,11,aVR,QRS-Analysis,247
N024,novice,T024,12,V6,T-wave-Examination,285
N024,novice,T024,13,V6,Rhythm-Check,395
N024,novice,T024,14,V6,Rhythm-Check,245
N024,novice,T024,15,III,Rhythm-Check,113
N024,novice,T024,16,V5,Axis-Determination,382
N024,novice,T024,17,V3,Rhythm-Check,238
N024,novice,T024,18,III,P-wave-Analysis,181
N024,novice,T024,19,V6,ST-segment-Evaluation,153
N024,novice,T024,20,V1,QRS-Analysis,336
N025,novice,T025,1,V2,Axis-Determination,170
N025,novice,T025,2,III,Rhythm-Check,333
N025,novice,T025,3,II,Lead-by-Lead-Review,182
N025,novice,T025,4,V6,Lead-by-Lead-Review,229
N025,novice,T025,5,V2,P-wave-Analysis,232
N025,novice,T025,6,aVF,P-wave-Analysis,196
N025,novice,T025,7,II,QT-interval-Measurement,434
N025,novice,T025,8,II,Axis-Determination,174
N025,novice,T025,9,V3,QT-interval-Measurement,372
N025,novice,T025,10,V4,QT-interval-Measurement,216
N025,novice,T025,11,V4,PR-interval-Assessment,310
N025,novice,T025,12,V3,QT-interval-Measurement,340
N025,novice,T025,13,V5,ST-segment-Evaluation,421
N025,novice,T025,14,V1,ST-segment-Evaluation,323
N025,novice,T025,15,aVL,ST-segment-Evaluation,350
N025,novice,T025,16,V4,ST-segment-Evaluation,213
N026,novice,T026,1,V3,QRS-Analysis,456
N026,novice,T026,2,V5,QT-interval-Measurement,253
N026,novice,T026,3,V1,ST-segment-Evaluation,173
N026,novice,T026,4,aVR,ST-segment-Evaluation,283
N026,novice,T026,5,V1,QRS-Analysis,285
N026,novice,T026,6,V3,Lead-by-Lead-Review,85
N026,novice,T026,7,V4,Lead-by-Lead-Review,409
N026,novice,T026,8,V1,QRS-Analysis,238
N026,novice,T026,9,V5,QRS-Analysis,136
N026,novice,T026,10,V6,PR-interval-Assessment,80
N026,novice,T026,11,aVR,PR-interval-Assessment,333
N026,novice,T026,12,I,QT-interval-Measurement,80
N026,novice,T026,13,aVL,Lead-by-Lead-Review,153
N027,novice,T027,1,III,Axis-Determination,158
N027,novice,T027,2,V6,ST-segment-Evaluation,236
N027,novice,T027,3,aVF,QRS-Analysis,237
N027,novice,T027,4,V2,QRS-Analysis,282
N027,novice,T027,5,V1,QRS-Analysis,306
N027,novice,T027,6,aVF,Rhythm-Check,455
N027,novice,T027,7,V5,Rhythm-Check,210
N027,novice,T027,8,V2,P-wave-Analysis,354
N027,novice,T027,9,V4,P-wave-Analysis,223
N027,novice,T027,10,V4,QT-interval-Measurement,175
N027,novice,T027,11,aVF,Rhythm-Check,283
N027,novice,T027,12,V1,ST-segment-Evaluation,325
N027,novice,T027,13,aVL,PR-interval-Assessment,464
N027,novice,T027,14,V1,PR-interval-Assessment,169
N027,novice,T027,15,aVL,Axis-Determination,456
N027,novice,T027,16,V2,ST-segment-Evaluation,282
N027,novice,T027,17,I,ST-segment-Evaluation,320
N027,novice,T027,18,V6,T-wave-Examination,247
N027,novice,T027,19,aVR,QT-interval-Measurement,129
N027,novice,T027,20,I,T-wave-Examination,415
N027,novice,T027,21,aVR,QT-interval-Measurement,273
N027,novice,T027,22,III,QT-interval-Measurement,293
N028,novice,T028,1,V6,Rhythm-Check,120
N028,novice,T028,2,I,ST-segment-Evaluation,275
N028,novice,T028,3,aVL,T-wave-Examination,309
N028,novice,T028,4,V1,T-wave-Examination,406
N028,novice,T028,5,II,QT-interval-Measurement,280
N028,novice,T028,6,III,QT-interval-Measurement,419
N028,novice,T028,7,II,Rhythm-Check,274
N028,novice,T028,8,V5,Axis-Determination,456
N028,novice,T028,9,V3,Axis-Determination,553
N028,novice,T028,10,V3,P-wave-Analysis,226
N028,novice,T028,11,V6,P-wave-Analysis,377
N028,novice,T028,12,V6,Rhythm-Check,206
N028,novice,T028,13,V1,Lead-by-Lead-Review,352
N028,novice,T028,14,V6,Rhythm-Check,356
N028,novice,T028,15,V6,T-wave-Examination,212
N029,novice,T029,1,V2,T-wave-Examination,242
N029,novice,T029,2,V1,QT-interval-Measurement,517
N029,novice,T029,3,aVF,QT-interval-Measurement,242
N029,novice,T029,4,V3,Lead-by-Lead-Review,338
N029,novice,T029,5,V4,Lead-by-Lead-Review,277
N029,novice,T029,6,aVL,T-wave-Examination,374
N029,novice,T029,7,V1,QRS-Analysis,294
N029,novice,T029,8,aVF,QRS-Analysis,211
N029,novice,T029,9,II,ST-segment-Evaluation,310
N029,novice,T029,10,V1,ST-segment-Evaluation,351
N029,novice,T029,11,V1,Rhythm-Check,211
N029,novice,T029,12,V3,PR-interval-Assessment,379
N029,novice,T029,13,V4,QT-interval-Measurement,226
N029,novice,T029,14,V2,QT-interval-Measurement,377
N029,novice,T029,15,III,QT-interval-Measurement,502
N030,novice,T030,1,V3,Rhythm-Check,307
N030,novice,T030,2,V2,QT-interval-Measurement,321
N030,novice,T030,3,V2,T-wave-Examination,163
N030,novice,T030,4,aVL,ST-segment-Evaluation,80
N030,novice,T030,5,II,ST-segment-Evaluation,245
N030,novice,T030,6,I,T-wave-Examination,329
N030,novice,T030,7,III,QT-interval-Measurement,254
N030,novice,T030,8,aVF,Lead-by-Lead-Review,204
N030,novice,T030,9,aVR,ST-segment-Evaluation,244
N030,novice,T030,10,V5,ST-segment-Evaluation,286
N030,novice,T030,11,aVF,T-wave-Examination,554
N030,novice,T030,12,aVF,PR-interval-Assessment,206
N030,novice,T030,13,V2,PR-interval-Assessment,280
N030,novice,T030,14,I,PR-interval-Assessment,251
N030,novice,T030,15,aVF,PR-interval-Assessment,357
N030,novice,T030,16,V6,QRS-Analysis,301
N030,novice,T030,17,aVF,QRS-Analysis,206
N031,novice,T031,1,V6,QT-interval-Measurement,326
N031,novice,T031,2,aVL,Lead-by-Lead-Review,232
N031,novice,T031,3,V6,QT-interval-Measurement,211
N031,novice,T031,4,V1,QT-interval-Measurement,192
N031,novice,T031,5,I,Rhythm-Check,200
N031,novice,T031,6,aVL,T-wave-Examination,98
N031,novice,T031,7,I,T-wave-Examination,256
N031,novice,T031,8,aVF,PR-interval-Assessment,293
N031,novice,T031,9,II,PR-interval-Assessment,397
N031,novice,T031,10,aVF,PR-interval-Assessment,251
N031,novice,T031,11,V1,QRS-Analysis,86
N031,novice,T031,12,aVF,Axis-Determination,396
N032,novice,T032,1,III,ST-segment-Evaluation,131
N032,novice,T032,2,V5,QT-interval-Measurement,400
N032,novice,T032,3,V4,T-wave-Examination,223
N032,novice,T032,4,I,T-wave-Examination,262
N032,novice,T032,5,aVF,ST-segment-Evaluation,321
N032,novice,T032,6,V2,PR-interval-Assessment,80
N032,novice,T032,7,I,QRS-Analysis,308
N032,novice,T032,8,V6,Axis-Determination,347
N032,novice,T032,9,V5,P-wave-Analysis,134
N032,novice,T032,10,aVR,Axis-Determination,333
N032,novice,T032,11,aVL,QRS-Analysis,229
N032,novice,T032,12,V3,QRS-Analysis,395
N032,novice,T032,13,aVF,ST-segment-Evaluation,380
N032,novice,T032,14,aVL,P-wave-Analysis,322
N032,novice,T032,15,V2,PR-interval-Assessment,314
N032,novice,T032,16,V2,QT-interval-Measurement,441
N032,novice,T032,17,I,PR-interval-Assessment,236
N032,novice,T032,18,I,PR-interval-Assessment,268
N032,novice,T032,19,V6,Rhythm-Check,186
N032,novice,T032,20,aVL,ST-segment-Evaluation,243
N032,novice,T032,21,aVF,T-wave-Examination,314
N033,novice,T033,1,aVR,Rhythm-Check,160
N033,novice,T033,2,aVF,Axis-Determination,219
N033,novice,T033,3,V1,Axis-Determination,339
N033,novice,T033,4,V2,P-wave-Analysis,403
N033,novice,T033,5,aVR,ST-segment-Evaluation,313
N033,novice,T033,6,aVL,ST-segment-Evaluation,310
N033,novice,T033,7,V3,Axis-Determination,172
N033,novice,T033,8,III,Axis-Determination,205
N033,novice,T033,9,aVF,Axis-Determination,281
N033,novice,T033,10,aVR,Axis-Determination,211
N033,novice,T033,11,V1,Axis-Determination,203
N033,novice,T033,12,aVL,Axis-Determination,151
N033,novice,T033,13,III,Rhythm-Check,264
N033,novice,T033,14,I,P-wave-Analysis,256
N034,novice,T034,1,V6,QRS-Analysis,210
N034,novice,T034,2,V5,T-wave-Examination,80
N034,novice,T034,3,V3,ST-segment-Evaluation,80
N034,novice,T034,4,V2,P-wave-Analysis,229
N034,novice,T034,5,III,Axis-Determination,318
N034,novice,T034,6,V5,P-wave-Analysis,228
N034,novice,T034,7,V2,P-wave-Analysis,449
N034,novice,T034,8,V5,ST-segment-Evaluation,398
N034,novice,T034,9,V1,T-wave-Examination,333
N034,novice,T034,10,II,QT-interval-Measurement,140
N034,novice,T034,11,I,QT-interval-Measurement,118
N034,novice,T034,12,aVF,QRS-Analysis,240
N034,novice,T034,13,V6,QRS-Analysis,285
N034,novice,T034,14,V4,ST-segment-Evaluation,502
N034,novice,T034,15,V1,ST-segment-Evaluation,253
N034,novice,T034,16,I,T-wave-Examination,310
N034,novice,T034,17,III,ST-segment-Evaluation,179
N034,novice,T034,18,III,T-wave-Examination,310
N034,novice,T034,19,II,PR-interval-Assessment,309
N034,novice,T034,20,aVF,P-wave-Analysis,153
N035,novice,T035,1,V4,P-wave-Analysis,196
N035,novice,T035,2,V6,Axis-Determination,188
N035,novice,T035,3,V4,T-wave-Examination,481
N035,novice,T035,4,V5,ST-segment-Evaluation,246
N035,novice,T035,5,V5,ST-segment-Evaluation,129
N035,novice,T035,6,V1,QRS-Analysis,314
N035,novice,T035,7,V3,Axis-Determination,241
N035,novice,T035,8,III,Axis-Determination,278
N035,novice,T035,9,V3,ST-segment-Evaluation,182
N035,novice,T035,10,V3,ST-segment-Evaluation,329
N035,novice,T035,11,aVR,P-wave-Analysis,455
N035,novice,T035,12,V4,P-wave-Analysis,171
N035,novice,T035,13,aVF,P-wave-Analysis,280
N035,novice,T035,14,V3,Axis-Determination,205
N035,novice,T035,15,aVL,Lead-by-Lead-Review,267
N035,novice,T035,16,aVR,QRS-Analysis,279
N036,novice,T036,1,V3,ST-segment-Evaluation,365
N036,novice,T036,2,aVL,QT-interval-Measurement,413
N036,novice,T036,3,aVF,QRS-Analysis,279
N036,novice,T036,4,II,ST-segment-Evaluation,410
N036,novice,T036,5,V4,Lead-by-Lead-Review,290
N036,novice,T036,6,aVF,Lead-by-Lead-Review,389
N036,novice,T036,7,V6,Lead-by-Lead-Review,327
N036,novice,T036,8,III,QRS-Analysis,155
N036,novice,T036,9,V3,PR-interval-Assessment,335
N036,novice,T036,10,V2,QRS-Analysis,357
N036,novice,T036,11,III,T-wave-Examination,415
N036,novice,T036,12,V4,ST-segment-Evaluation,219
N036,novice,T036,13,aVL,T-wave-Examination,80
N036,novice,T036,14,aVF,PR-interval-Assessment,318
N036,novice,T036,15,V2,Rhythm-Check,410
N036,novice,T036,16,III,T-wave-Examination,123
N036,novice,T036,17,V4,Rhythm-Check,273
N037,novice,T037,1,V6,Rhythm-Check,280
N037,novice,T037,2,aVF,Rhythm-Check,210
N037,novice,T037,3,V4,PR-interval-Assessment,351
N037,novice,T037,4,V3,PR-interval-Assessment,242
N037,novice,T037,5,aVR,ST-segment-Evaluation,259
N037,novice,T037,6,V3,T-wave-Examination,296
N037,novice,T037,7,aVR,T-wave-Examination,173
N037,novice,T037,8,V1,ST-segment-Evaluation,259
N037,novice,T037,9,V3,ST-segment-Evaluation,251
N037,novice,T037,10,II,ST-segment-Evaluation,450
N037,novice,T037,11,V3,ST-segment-Evaluation,229
N037,novice,T037,12,V2,QRS-Analysis,151
N037,novice,T037,13,V4,PR-interval-Assessment,330
N037,novice,T037,14,II,P-wave-Analysis,340
N037,novice,T037,15,III,P-wave-Analysis,266
N037,novice,T037,16,V5,PR-interval-Assessment,518
N037,novice,T037,17,aVL,T-wave-Examination,345
N037,novice,T037,18,V3,T-wave-Examination,344
N037,novice,T037,19,III,QT-interval-Measurement,405
N037,novice,T037,20,aVF,P-wave-Analysis,152
N037,novice,T037,21,V5,T-wave-Examination,177
N037,novice,T037,22,III,QT-interval-Measurement,358
N038,novice,T038,1,aVL,Rhythm-Check,229
N038,novice,T038,2,V2,Axis-Determination,246
N038,novice,T038,3,V6,PR-interval-Assessment,407
N038,novice,T038,4,V6,PR-interval-Assessment,353
